latitude,longitude,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,pH
13.91,78.96,140.0,40.0,200.0,8.0
13.91,78.96,140.0,40.0,200.0,8.0
13.91,78.97,140.0,40.0,200.0,
13.91,78.97,140.0,40.0,200.0,
13.91,78.98,140.0,40.0,200.0,
13.91,78.98,140.0,40.0,,8.0
13.91,78.99,140.0,40.0,450.0,8.0
13.91,79.0,140.0,40.0,450.0,8.0
13.91,79.0,140.0,40.0,450.0,8.0
13.91,79.01,140.0,40.0,450.0,8.0
13.91,79.01,140.0,40.0,450.0,8.0
13.91,79.02,140.0,40.0,450.0,
13.91,79.03,140.0,,450.0,7.0
13.91,79.03,140.0,,,7.0
13.91,79.04,140.0,,,
13.91,79.04,140.0,,,
13.9,78.93,140.0,17.5,200.0,7.0
13.9,78.93,140.0,17.5,200.0,
13.9,78.94,140.0,17.5,200.0,
13.9,78.94,140.0,17.5,200.0,
13.9,78.95,140.0,17.5,200.0,
13.9,78.96,140.0,40.0,200.0,
13.9,78.96,140.0,40.0,200.0,
13.9,78.97,140.0,40.0,200.0,7.0
13.9,78.97,140.0,40.0,200.0,7.0
13.9,78.98,140.0,40.0,200.0,9.0
13.9,78.98,140.0,40.0,200.0,
13.9,78.99,140.0,40.0,200.0,8.0
13.9,79.0,140.0,40.0,,8.0
13.9,79.0,140.0,40.0,450.0,8.0
13.9,79.01,140.0,40.0,450.0,8.0
13.9,79.01,140.0,40.0,450.0,8.0
13.9,79.02,140.0,40.0,450.0,8.0
13.9,79.03,140.0,,450.0,
13.9,79.03,140.0,,200.0,
13.9,79.04,140.0,,,
13.89,78.91,140.0,17.5,200.0,
13.89,78.92,140.0,17.5,200.0,
13.89,78.93,140.0,17.5,200.0,7.0
13.89,78.93,140.0,17.5,200.0,
13.89,78.94,140.0,17.5,200.0,
13.89,78.94,140.0,17.5,200.0,
13.89,78.95,140.0,17.5,200.0,7.0
13.89,78.96,140.0,40.0,200.0,7.0
13.89,78.96,140.0,40.0,200.0,7.0
13.89,78.97,140.0,40.0,200.0,7.0
13.89,78.97,140.0,40.0,200.0,7.0
13.89,78.98,140.0,40.0,200.0,6.0
13.89,78.98,140.0,40.0,200.0,
13.89,78.99,140.0,17.5,200.0,8.0
13.89,79.0,140.0,17.5,200.0,8.0
13.89,79.0,140.0,17.5,200.0,8.0
13.89,79.01,140.0,17.5,200.0,8.0
13.89,79.01,140.0,40.0,200.0,8.0
13.89,79.02,140.0,40.0,200.0,8.0
13.89,79.03,140.0,40.0,200.0,
13.89,79.03,140.0,,200.0,
13.89,79.04,140.0,,200.0,
13.88,78.9,140.0,40.0,200.0,
13.88,78.9,140.0,40.0,200.0,8.0
13.88,78.91,140.0,40.0,200.0,8.0
13.88,78.91,140.0,40.0,200.0,8.0
13.88,78.92,140.0,17.5,200.0,
13.88,78.93,140.0,17.5,200.0,7.0
13.88,78.93,140.0,17.5,200.0,7.0
13.88,78.94,140.0,17.5,200.0,7.0
13.88,78.94,140.0,17.5,200.0,7.0
13.88,78.95,140.0,17.5,200.0,7.0
13.88,78.96,140.0,17.5,200.0,7.0
13.88,78.96,140.0,40.0,200.0,7.0
13.88,78.97,140.0,40.0,200.0,
13.88,78.97,140.0,40.0,200.0,
13.88,78.98,140.0,40.0,200.0,
13.88,78.98,140.0,17.5,200.0,4.0
13.88,78.99,140.0,17.5,200.0,8.0
13.88,79.0,140.0,17.5,200.0,8.0
13.88,79.0,140.0,17.5,200.0,8.0
13.88,79.01,140.0,17.5,200.0,8.0
13.88,79.01,140.0,17.5,200.0,8.0
13.88,79.02,140.0,40.0,200.0,
13.88,79.03,140.0,40.0,200.0,
13.88,79.03,140.0,,200.0,7.0
13.88,79.04,140.0,,200.0,
13.88,79.04,140.0,,,
13.87,78.9,140.0,40.0,,8.0
13.87,78.9,140.0,40.0,200.0,8.0
13.87,78.91,140.0,40.0,200.0,8.0
13.87,78.91,140.0,40.0,200.0,8.0
13.87,78.92,140.0,40.0,200.0,
13.87,78.93,140.0,17.5,200.0,
13.87,78.93,140.0,17.5,200.0,7.0
13.87,78.94,140.0,17.5,200.0,7.0
13.87,78.94,140.0,17.5,200.0,7.0
13.87,78.95,140.0,17.5,200.0,7.0
13.87,78.96,140.0,17.5,200.0,7.0
13.87,78.96,140.0,17.5,200.0,7.0
13.87,78.97,140.0,17.5,200.0,
13.87,78.97,140.0,17.5,200.0,
13.87,78.98,140.0,17.5,200.0,
13.87,78.98,140.0,17.5,200.0,9.0
13.87,78.99,140.0,17.5,200.0,
13.87,79.0,140.0,17.5,200.0,
13.87,79.0,140.0,17.5,200.0,
13.87,79.01,140.0,17.5,200.0,
13.87,79.01,140.0,17.5,200.0,
13.87,79.02,140.0,17.5,200.0,
13.87,79.03,140.0,,200.0,7.0
13.87,79.03,140.0,,,7.0
13.87,79.04,140.0,,,
13.86,78.9,140.0,,,8.0
13.86,78.9,140.0,40.0,,8.0
13.86,78.91,140.0,40.0,,8.0
13.86,78.91,140.0,40.0,200.0,8.0
13.86,78.92,140.0,40.0,200.0,8.0
13.86,78.93,140.0,40.0,200.0,4.0
13.86,78.93,140.0,40.0,200.0,
13.86,78.94,140.0,17.5,200.0,
13.86,78.94,140.0,17.5,450.0,7.0
13.86,78.95,140.0,17.5,450.0,7.0
13.86,78.96,140.0,17.5,450.0,7.0
13.86,78.96,140.0,17.5,,7.0
13.86,78.97,140.0,17.5,200.0,7.0
13.86,78.97,140.0,17.5,200.0,
13.86,78.98,140.0,17.5,200.0,7.0
13.86,78.98,140.0,17.5,200.0,7.0
13.86,78.99,140.0,17.5,200.0,7.0
13.86,79.0,140.0,17.5,200.0,7.0
13.86,79.0,140.0,17.5,200.0,7.0
13.86,79.01,140.0,17.5,200.0,
13.86,79.01,140.0,17.5,200.0,7.0
13.86,79.02,140.0,17.5,450.0,7.0
13.86,79.03,140.0,,450.0,7.0
13.86,79.03,140.0,,,7.0
13.86,79.04,140.0,,,
13.85,78.84,140.0,17.5,,
13.85,78.9,140.0,,200.0,8.0
13.85,78.9,140.0,,200.0,8.0
13.85,78.91,140.0,40.0,,8.0
13.85,78.91,140.0,40.0,,8.0
13.85,78.92,140.0,40.0,450.0,8.0
13.85,78.93,140.0,40.0,200.0,
13.85,78.93,140.0,40.0,200.0,
13.85,78.94,140.0,17.5,200.0,
13.85,78.94,140.0,17.5,,7.0
13.85,78.95,140.0,17.5,450.0,7.0
13.85,78.96,140.0,17.5,450.0,7.0
13.85,78.96,140.0,17.5,200.0,7.0
13.85,78.97,140.0,17.5,200.0,7.0
13.85,78.97,140.0,17.5,200.0,7.0
13.85,78.98,140.0,17.5,200.0,7.0
13.85,78.98,140.0,17.5,200.0,7.0
13.85,78.99,140.0,17.5,200.0,7.0
13.85,79.0,140.0,17.5,200.0,7.0
13.85,79.0,140.0,17.5,200.0,7.0
13.85,79.01,140.0,17.5,200.0,7.0
13.85,79.01,140.0,17.5,200.0,7.0
13.85,79.02,140.0,,450.0,7.0
13.85,79.03,140.0,,,7.0
13.85,79.03,140.0,,,7.0
13.85,79.04,140.0,,,
13.84,78.84,140.0,17.5,450.0,7.0
13.84,78.84,140.0,17.5,450.0,7.0
13.84,78.85,140.0,17.5,200.0,
13.84,78.86,140.0,40.0,200.0,
13.84,78.86,140.0,40.0,200.0,
13.84,78.87,140.0,40.0,200.0,
13.84,78.91,140.0,40.0,200.0,
13.84,78.92,140.0,17.5,200.0,
13.84,78.93,140.0,17.5,200.0,
13.84,78.93,140.0,17.5,200.0,
13.84,78.94,140.0,17.5,200.0,7.0
13.84,78.94,140.0,17.5,200.0,7.0
13.84,78.95,140.0,17.5,200.0,7.0
13.84,78.96,140.0,17.5,200.0,7.0
13.84,78.96,140.0,17.5,200.0,7.0
13.84,78.97,140.0,17.5,200.0,7.0
13.84,78.97,140.0,17.5,200.0,7.0
13.84,78.98,140.0,17.5,200.0,7.0
13.84,78.98,140.0,17.5,200.0,7.0
13.84,78.99,140.0,17.5,200.0,7.0
13.84,79.0,140.0,17.5,200.0,7.0
13.84,79.0,140.0,17.5,200.0,7.0
13.84,79.01,140.0,17.5,200.0,7.0
13.84,79.01,140.0,,200.0,7.0
13.84,79.02,140.0,,,7.0
13.84,79.03,140.0,,,7.0
13.84,79.03,140.0,,,
13.83,78.83,140.0,17.5,450.0,7.0
13.83,78.84,140.0,17.5,450.0,7.0
13.83,78.84,140.0,17.5,450.0,7.0
13.83,78.85,140.0,40.0,,7.0
13.83,78.86,140.0,40.0,200.0,7.0
13.83,78.86,140.0,40.0,200.0,7.0
13.83,78.87,140.0,40.0,200.0,7.0
13.83,78.87,140.0,40.0,200.0,7.0
13.83,78.88,140.0,40.0,200.0,7.0
13.83,78.89,140.0,40.0,200.0,7.0
13.83,78.89,140.0,40.0,200.0,7.0
13.83,78.9,140.0,40.0,200.0,7.0
13.83,78.9,140.0,17.5,200.0,
13.83,78.92,140.0,17.5,450.0,
13.83,78.93,140.0,17.5,200.0,7.0
13.83,78.93,140.0,17.5,200.0,7.0
13.83,78.94,140.0,17.5,200.0,7.0
13.83,78.94,140.0,17.5,200.0,7.0
13.83,78.95,140.0,17.5,200.0,7.0
13.83,78.96,140.0,17.5,200.0,7.0
13.83,78.96,140.0,17.5,200.0,7.0
13.83,78.97,140.0,17.5,200.0,7.0
13.83,78.97,140.0,17.5,200.0,7.0
13.83,78.98,140.0,17.5,200.0,7.0
13.83,78.98,140.0,17.5,200.0,7.0
13.83,78.99,140.0,17.5,200.0,
13.83,79.0,140.0,17.5,200.0,
13.83,79.0,140.0,17.5,200.0,7.0
13.83,79.01,140.0,,200.0,7.0
13.82,78.83,140.0,17.5,200.0,7.0
13.82,78.84,140.0,17.5,200.0,7.0
13.82,78.84,140.0,17.5,200.0,7.0
13.82,78.85,140.0,17.5,200.0,7.0
13.82,78.86,140.0,40.0,200.0,7.0
13.82,78.86,140.0,40.0,200.0,7.0
13.82,78.87,140.0,40.0,200.0,7.0
13.82,78.87,140.0,40.0,200.0,7.0
13.82,78.88,140.0,40.0,200.0,7.0
13.82,78.89,140.0,17.5,200.0,7.0
13.82,78.89,140.0,17.5,200.0,7.0
13.82,78.9,140.0,17.5,200.0,7.0
13.82,78.9,140.0,17.5,200.0,7.0
13.82,78.91,140.0,17.5,,
13.82,78.91,140.0,17.5,450.0,
13.82,78.92,140.0,17.5,450.0,
13.82,78.93,140.0,17.5,,7.0
13.82,78.93,140.0,17.5,200.0,7.0
13.82,78.94,140.0,17.5,200.0,7.0
13.82,78.94,140.0,17.5,200.0,7.0
13.82,78.95,140.0,17.5,200.0,7.0
13.82,78.96,140.0,17.5,200.0,7.0
13.82,78.96,140.0,17.5,200.0,7.0
13.82,78.97,140.0,17.5,200.0,7.0
13.82,78.97,140.0,17.5,200.0,7.0
13.82,78.98,140.0,17.5,200.0,7.0
13.82,78.98,140.0,17.5,200.0,7.0
13.82,78.99,140.0,17.5,200.0,7.0
13.82,79.0,140.0,17.5,200.0,7.0
13.82,79.0,140.0,17.5,200.0,7.0
13.82,79.01,140.0,,,7.0
13.81,78.82,140.0,17.5,200.0,7.0
13.81,78.83,140.0,17.5,200.0,7.0
13.81,78.83,140.0,17.5,200.0,7.0
13.81,78.84,140.0,17.5,200.0,7.0
13.81,78.84,140.0,17.5,200.0,7.0
13.81,78.85,140.0,17.5,200.0,7.0
13.81,78.86,140.0,17.5,200.0,7.0
13.81,78.86,140.0,40.0,200.0,7.0
13.81,78.87,140.0,40.0,200.0,7.0
13.81,78.87,140.0,17.5,200.0,7.0
13.81,78.88,140.0,17.5,200.0,7.0
13.81,78.89,140.0,17.5,200.0,7.0
13.81,78.89,140.0,17.5,200.0,7.0
13.81,78.9,140.0,17.5,200.0,7.0
13.81,78.9,140.0,17.5,200.0,
13.81,78.91,140.0,17.5,450.0,8.0
13.81,78.91,140.0,17.5,450.0,8.0
13.81,78.92,140.0,17.5,450.0,8.0
13.81,78.93,140.0,17.5,450.0,8.0
13.81,78.93,140.0,17.5,200.0,8.0
13.81,78.94,140.0,17.5,200.0,
13.81,78.94,140.0,17.5,200.0,
13.81,78.95,140.0,17.5,200.0,7.0
13.81,78.96,140.0,17.5,200.0,7.0
13.81,78.96,140.0,17.5,200.0,7.0
13.81,78.97,140.0,17.5,200.0,7.0
13.81,78.97,140.0,17.5,200.0,7.0
13.81,78.98,140.0,17.5,200.0,7.0
13.81,78.98,140.0,17.5,200.0,7.0
13.81,78.99,140.0,17.5,200.0,7.0
13.81,79.0,140.0,,200.0,7.0
13.81,79.0,140.0,17.5,,7.0
13.81,79.01,140.0,40.0,,7.0
13.8,78.78,140.0,17.5,200.0,8.0
13.8,78.79,140.0,17.5,200.0,
13.8,78.79,140.0,40.0,200.0,10.0
13.8,78.8,140.0,40.0,200.0,
13.8,78.8,140.0,40.0,200.0,
13.8,78.81,140.0,40.0,200.0,7.0
13.8,78.82,140.0,40.0,200.0,7.0
13.8,78.82,140.0,40.0,200.0,7.0
13.8,78.83,140.0,17.5,200.0,7.0
13.8,78.83,140.0,17.5,200.0,7.0
13.8,78.84,140.0,17.5,200.0,7.0
13.8,78.84,140.0,17.5,200.0,7.0
13.8,78.85,140.0,17.5,200.0,7.0
13.8,78.86,140.0,40.0,200.0,7.0
13.8,78.86,140.0,17.5,200.0,7.0
13.8,78.87,140.0,17.5,200.0,7.0
13.8,78.87,140.0,17.5,200.0,7.0
13.8,78.88,140.0,17.5,200.0,7.0
13.8,78.89,140.0,17.5,200.0,7.0
13.8,78.89,140.0,17.5,200.0,
13.8,78.9,140.0,17.5,200.0,
13.8,78.9,140.0,17.5,200.0,8.0
13.8,78.91,140.0,17.5,200.0,8.0
13.8,78.91,140.0,17.5,,8.0
13.8,78.92,140.0,17.5,,
13.8,78.93,140.0,17.5,200.0,
13.8,78.93,140.0,17.5,200.0,
13.8,78.94,140.0,17.5,200.0,
13.8,78.94,140.0,17.5,200.0,8.0
13.8,78.95,140.0,17.5,200.0,
13.8,78.96,140.0,17.5,200.0,
13.8,78.96,140.0,17.5,200.0,
13.8,78.97,140.0,17.5,200.0,7.0
13.8,78.97,140.0,17.5,200.0,7.0
13.8,78.98,140.0,17.5,200.0,7.0
13.8,78.98,140.0,17.5,200.0,7.0
13.8,78.99,140.0,17.5,200.0,7.0
13.8,79.0,140.0,17.5,200.0,7.0
13.8,79.0,140.0,17.5,,7.0
13.79,78.77,140.0,17.5,200.0,8.0
13.79,78.78,140.0,17.5,200.0,8.0
13.79,78.79,140.0,40.0,200.0,8.0
13.79,78.79,140.0,40.0,200.0,8.0
13.79,78.8,140.0,40.0,200.0,
13.79,78.8,140.0,40.0,200.0,7.0
13.79,78.81,140.0,40.0,200.0,7.0
13.79,78.82,140.0,40.0,200.0,7.0
13.79,78.82,140.0,40.0,200.0,7.0
13.79,78.83,140.0,17.5,200.0,
13.79,78.83,140.0,17.5,200.0,
13.79,78.84,140.0,17.5,200.0,
13.79,78.84,140.0,40.0,200.0,7.0
13.79,78.85,140.0,40.0,200.0,7.0
13.79,78.86,140.0,17.5,200.0,7.0
13.79,78.86,140.0,17.5,200.0,7.0
13.79,78.87,140.0,17.5,200.0,7.0
13.79,78.87,140.0,17.5,200.0,7.0
13.79,78.88,140.0,17.5,200.0,7.0
13.79,78.89,140.0,17.5,200.0,7.0
13.79,78.89,140.0,17.5,200.0,
13.79,78.9,140.0,17.5,200.0,8.0
13.79,78.9,140.0,17.5,200.0,8.0
13.79,78.91,140.0,17.5,200.0,8.0
13.79,78.91,140.0,17.5,200.0,8.0
13.79,78.92,140.0,17.5,200.0,
13.79,78.93,140.0,17.5,200.0,
13.79,78.93,140.0,17.5,200.0,
13.79,78.94,140.0,17.5,200.0,
13.79,78.94,140.0,17.5,200.0,
13.79,78.95,140.0,17.5,200.0,
13.79,78.96,140.0,17.5,200.0,
13.79,78.96,140.0,17.5,200.0,7.0
13.79,78.97,140.0,17.5,200.0,7.0
13.79,78.97,140.0,17.5,200.0,7.0
13.79,78.98,140.0,17.5,200.0,7.0
13.79,78.98,140.0,17.5,200.0,7.0
13.79,78.99,140.0,17.5,200.0,7.0
13.79,79.0,140.0,17.5,200.0,7.0
13.79,79.0,140.0,17.5,,7.0
13.79,79.01,140.0,,450.0,7.0
13.78,78.77,140.0,40.0,200.0,8.0
13.78,78.78,140.0,40.0,200.0,8.0
13.78,78.79,140.0,40.0,200.0,8.0
13.78,78.79,140.0,40.0,200.0,8.0
13.78,78.8,140.0,40.0,200.0,
13.78,78.8,140.0,40.0,200.0,
13.78,78.81,140.0,40.0,200.0,7.0
13.78,78.82,140.0,40.0,200.0,
13.78,78.82,140.0,40.0,200.0,
13.78,78.83,140.0,17.5,200.0,
13.78,78.83,140.0,17.5,200.0,
13.78,78.84,140.0,17.5,200.0,7.0
13.78,78.84,140.0,17.5,200.0,7.0
13.78,78.85,140.0,17.5,200.0,7.0
13.78,78.86,140.0,17.5,200.0,7.0
13.78,78.86,140.0,17.5,200.0,7.0
13.78,78.87,140.0,17.5,200.0,7.0
13.78,78.87,140.0,17.5,200.0,7.0
13.78,78.88,140.0,17.5,200.0,7.0
13.78,78.89,140.0,17.5,200.0,7.0
13.78,78.89,140.0,17.5,200.0,
13.78,78.9,140.0,17.5,200.0,8.0
13.78,78.9,140.0,17.5,200.0,8.0
13.78,78.91,140.0,17.5,200.0,8.0
13.78,78.91,140.0,17.5,200.0,8.0
13.78,78.92,140.0,17.5,200.0,
13.78,78.93,140.0,17.5,200.0,
13.78,78.93,140.0,17.5,200.0,6.0
13.78,78.94,140.0,17.5,200.0,6.0
13.78,78.94,140.0,17.5,200.0,9.0
13.78,78.95,140.0,17.5,200.0,
13.78,78.96,140.0,17.5,200.0,7.0
13.78,78.96,140.0,17.5,200.0,7.0
13.78,78.97,140.0,17.5,200.0,7.0
13.78,78.97,140.0,17.5,200.0,7.0
13.78,78.98,140.0,17.5,200.0,7.0
13.78,78.98,140.0,17.5,200.0,7.0
13.78,78.99,140.0,17.5,200.0,7.0
13.78,79.0,140.0,17.5,200.0,7.0
13.78,79.0,140.0,,450.0,7.0
13.78,79.01,140.0,,,7.0
13.77,78.77,140.0,40.0,200.0,8.0
13.77,78.78,140.0,40.0,200.0,8.0
13.77,78.79,140.0,40.0,200.0,8.0
13.77,78.79,140.0,40.0,200.0,8.0
13.77,78.8,140.0,40.0,200.0,
13.77,78.8,140.0,40.0,200.0,
13.77,78.81,140.0,40.0,200.0,7.0
13.77,78.82,140.0,40.0,200.0,
13.77,78.82,140.0,40.0,200.0,
13.77,78.83,140.0,17.5,200.0,
13.77,78.83,140.0,17.5,200.0,
13.77,78.84,140.0,17.5,200.0,
13.77,78.84,140.0,17.5,200.0,
13.77,78.85,140.0,17.5,200.0,
13.77,78.86,140.0,17.5,200.0,
13.77,78.86,140.0,17.5,200.0,
13.77,78.87,140.0,17.5,200.0,
13.77,78.87,140.0,17.5,200.0,
13.77,78.88,140.0,17.5,200.0,
13.77,78.89,140.0,17.5,200.0,
13.77,78.89,140.0,17.5,200.0,8.0
13.77,78.9,140.0,17.5,200.0,8.0
13.77,78.9,140.0,17.5,200.0,8.0
13.77,78.91,140.0,17.5,200.0,8.0
13.77,78.91,140.0,17.5,200.0,8.0
13.77,78.92,140.0,17.5,200.0,
13.77,78.93,140.0,17.5,200.0,6.0
13.77,78.93,140.0,17.5,200.0,9.0
13.77,78.94,140.0,17.5,200.0,
13.77,78.94,140.0,17.5,200.0,7.0
13.77,78.95,140.0,17.5,200.0,7.0
13.77,78.96,140.0,40.0,200.0,7.0
13.77,78.96,140.0,40.0,200.0,7.0
13.77,78.97,140.0,40.0,200.0,7.0
13.77,78.97,140.0,17.5,200.0,7.0
13.77,78.98,140.0,17.5,200.0,7.0
13.77,78.98,140.0,17.5,200.0,7.0
13.77,78.99,140.0,17.5,200.0,7.0
13.77,79.0,140.0,,200.0,7.0
13.77,79.0,140.0,,,7.0
13.76,78.77,140.0,40.0,200.0,8.0
13.76,78.77,140.0,40.0,200.0,8.0
13.76,78.78,140.0,40.0,200.0,8.0
13.76,78.79,140.0,40.0,200.0,8.0
13.76,78.79,140.0,40.0,200.0,
13.76,78.8,140.0,40.0,200.0,
13.76,78.8,140.0,40.0,200.0,
13.76,78.81,140.0,40.0,200.0,7.0
13.76,78.82,140.0,40.0,200.0,
13.76,78.82,140.0,17.5,200.0,8.0
13.76,78.83,140.0,17.5,200.0,8.0
13.76,78.83,140.0,17.5,200.0,8.0
13.76,78.84,140.0,17.5,200.0,8.0
13.76,78.84,140.0,17.5,200.0,8.0
13.76,78.85,140.0,17.5,200.0,8.0
13.76,78.86,140.0,17.5,200.0,8.0
13.76,78.86,140.0,17.5,200.0,8.0
13.76,78.87,140.0,17.5,200.0,8.0
13.76,78.87,140.0,17.5,200.0,8.0
13.76,78.88,140.0,17.5,200.0,8.0
13.76,78.89,140.0,17.5,200.0,8.0
13.76,78.89,140.0,17.5,200.0,8.0
13.76,78.9,140.0,17.5,200.0,8.0
13.76,78.9,140.0,17.5,200.0,8.0
13.76,78.91,140.0,17.5,200.0,8.0
13.76,78.91,140.0,17.5,200.0,8.0
13.76,78.92,140.0,17.5,200.0,
13.76,78.93,140.0,17.5,200.0,6.0
13.76,78.93,140.0,17.5,200.0,7.0
13.76,78.94,140.0,17.5,200.0,7.0
13.76,78.94,140.0,40.0,200.0,7.0
13.76,78.95,140.0,40.0,200.0,7.0
13.76,78.96,140.0,40.0,200.0,7.0
13.76,78.96,140.0,40.0,200.0,7.0
13.76,78.97,140.0,40.0,200.0,7.0
13.76,78.97,140.0,40.0,200.0,7.0
13.76,78.98,140.0,,200.0,7.0
13.76,78.98,140.0,40.0,200.0,7.0
13.76,78.99,140.0,,,7.0
13.76,79.0,140.0,,,7.0
13.76,79.0,140.0,,,7.0
13.76,79.01,140.0,,,
13.75,78.77,140.0,40.0,450.0,
13.75,78.77,140.0,40.0,200.0,
13.75,78.78,140.0,40.0,200.0,
13.75,78.79,140.0,40.0,200.0,
13.75,78.79,140.0,40.0,200.0,
13.75,78.8,140.0,17.5,200.0,
13.75,78.8,140.0,17.5,200.0,
13.75,78.81,140.0,17.5,200.0,
13.75,78.82,140.0,17.5,200.0,
13.75,78.82,140.0,17.5,200.0,
13.75,78.83,140.0,17.5,200.0,
13.75,78.83,140.0,17.5,200.0,
13.75,78.84,140.0,17.5,200.0,
13.75,78.84,140.0,17.5,200.0,8.0
13.75,78.85,140.0,17.5,200.0,8.0
13.75,78.86,140.0,17.5,200.0,8.0
13.75,78.86,140.0,17.5,200.0,8.0
13.75,78.87,140.0,17.5,200.0,8.0
13.75,78.87,140.0,17.5,200.0,8.0
13.75,78.88,140.0,17.5,200.0,8.0
13.75,78.89,140.0,17.5,200.0,8.0
13.75,78.89,140.0,17.5,200.0,8.0
13.75,78.9,140.0,17.5,200.0,8.0
13.75,78.9,140.0,17.5,200.0,8.0
13.75,78.91,140.0,17.5,200.0,8.0
13.75,78.91,140.0,17.5,200.0,8.0
13.75,78.92,140.0,17.5,200.0,8.0
13.75,78.93,140.0,17.5,200.0,8.0
13.75,78.93,140.0,17.5,200.0,
13.75,78.94,140.0,17.5,200.0,
13.75,78.94,140.0,40.0,200.0,
13.75,78.95,140.0,40.0,200.0,
13.75,78.96,140.0,40.0,200.0,
13.75,78.96,140.0,40.0,200.0,
13.75,78.97,140.0,40.0,200.0,
13.75,78.97,140.0,40.0,200.0,7.0
13.75,78.98,140.0,,200.0,7.0
13.75,78.98,140.0,,200.0,7.0
13.75,78.99,140.0,,,7.0
13.75,79.0,140.0,,,7.0
13.75,79.0,140.0,,,
13.74,78.76,140.0,40.0,450.0,7.0
13.74,78.77,140.0,40.0,450.0,7.0
13.74,78.77,140.0,40.0,200.0,7.0
13.74,78.78,140.0,40.0,200.0,7.0
13.74,78.79,140.0,17.5,200.0,
13.74,78.79,140.0,17.5,200.0,
13.74,78.8,140.0,17.5,200.0,
13.74,78.8,140.0,17.5,200.0,
13.74,78.81,140.0,17.5,200.0,
13.74,78.82,140.0,17.5,200.0,
13.74,78.82,140.0,17.5,200.0,
13.74,78.83,140.0,17.5,200.0,
13.74,78.83,140.0,17.5,200.0,
13.74,78.84,140.0,17.5,200.0,
13.74,78.84,140.0,17.5,200.0,
13.74,78.85,140.0,17.5,200.0,8.0
13.74,78.86,140.0,17.5,200.0,8.0
13.74,78.86,140.0,17.5,200.0,8.0
13.74,78.87,140.0,17.5,200.0,8.0
13.74,78.87,140.0,17.5,200.0,8.0
13.74,78.88,140.0,17.5,200.0,8.0
13.74,78.89,140.0,17.5,200.0,8.0
13.74,78.89,140.0,17.5,200.0,8.0
13.74,78.9,140.0,17.5,200.0,8.0
13.74,78.9,140.0,17.5,200.0,8.0
13.74,78.91,140.0,17.5,200.0,8.0
13.74,78.91,140.0,17.5,200.0,8.0
13.74,78.92,140.0,17.5,200.0,8.0
13.74,78.93,140.0,17.5,200.0,8.0
13.74,78.93,140.0,17.5,200.0,8.0
13.74,78.94,140.0,17.5,,8.0
13.74,78.94,140.0,40.0,,8.0
13.74,78.95,140.0,40.0,200.0,8.0
13.74,78.96,140.0,40.0,200.0,
13.74,78.96,140.0,40.0,200.0,
13.74,78.97,140.0,40.0,200.0,
13.74,78.97,140.0,17.5,200.0,
13.74,78.98,140.0,,200.0,7.0
13.74,78.98,140.0,,,7.0
13.74,78.99,140.0,,,
13.73,78.76,140.0,40.0,450.0,7.0
13.73,78.77,140.0,40.0,450.0,7.0
13.73,78.77,140.0,40.0,200.0,7.0
13.73,78.78,140.0,17.5,200.0,7.0
13.73,78.79,140.0,17.5,200.0,
13.73,78.79,140.0,17.5,200.0,
13.73,78.8,140.0,17.5,200.0,
13.73,78.8,140.0,17.5,200.0,
13.73,78.81,140.0,17.5,200.0,
13.73,78.82,140.0,17.5,200.0,
13.73,78.82,140.0,40.0,200.0,
13.73,78.83,140.0,40.0,200.0,
13.73,78.83,140.0,17.5,200.0,
13.73,78.84,140.0,17.5,200.0,
13.73,78.84,140.0,17.5,200.0,8.0
13.73,78.85,140.0,17.5,200.0,8.0
13.73,78.86,140.0,17.5,200.0,8.0
13.73,78.86,140.0,17.5,200.0,8.0
13.73,78.87,140.0,17.5,200.0,8.0
13.73,78.87,140.0,17.5,200.0,8.0
13.73,78.88,140.0,17.5,200.0,8.0
13.73,78.89,140.0,17.5,200.0,8.0
13.73,78.89,140.0,17.5,200.0,8.0
13.73,78.9,140.0,17.5,200.0,8.0
13.73,78.9,140.0,17.5,200.0,8.0
13.73,78.91,140.0,17.5,200.0,8.0
13.73,78.91,140.0,17.5,200.0,8.0
13.73,78.92,140.0,17.5,200.0,8.0
13.73,78.93,140.0,17.5,200.0,8.0
13.73,78.93,140.0,17.5,200.0,8.0
13.73,78.94,140.0,17.5,,8.0
13.73,78.94,140.0,,,8.0
13.73,78.95,140.0,17.5,200.0,8.0
13.73,78.96,140.0,,200.0,8.0
13.73,78.96,140.0,17.5,,
13.73,78.97,140.0,17.5,,
13.73,78.97,140.0,,,
13.73,78.98,140.0,,,
13.73,78.98,140.0,,,
13.72,78.76,140.0,40.0,450.0,
13.72,78.77,140.0,40.0,450.0,
13.72,78.77,140.0,40.0,200.0,
13.72,78.78,140.0,17.5,200.0,
13.72,78.79,140.0,17.5,200.0,
13.72,78.79,140.0,17.5,200.0,
13.72,78.8,140.0,17.5,200.0,
13.72,78.8,140.0,17.5,200.0,7.0
13.72,78.81,140.0,40.0,200.0,
13.72,78.82,140.0,40.0,200.0,
13.72,78.82,140.0,40.0,200.0,8.0
13.72,78.83,140.0,40.0,200.0,8.0
13.72,78.83,140.0,40.0,200.0,8.0
13.72,78.84,140.0,17.5,200.0,8.0
13.72,78.84,140.0,17.5,200.0,8.0
13.72,78.85,140.0,17.5,200.0,8.0
